ensembl_gene_id,min,lowerq,sd,mean,median,upperq,max,total,n_zero
ENSMUSG00000000290,0,0.597157663198139,2.8845631270414955,2.92697927723369,1.9354529732490402,5.132956473542185,11.7593021610025,2335.7294632324824,182
ENSMUSG00000000303,0,0,1.215047817220718,0.6187843073899703,0,0.97988855804257,9.47723348400867,493.78987729719637,463
ENSMUSG00000000555,0,1.99008171275139,2.7646566255186436,4.501697802933558,3.88794738427975,7.11090084390285,9.88918966169103,3592.35484674098,21
ENSMUSG00000000791,0,0,1.2337406459033218,0.3804319040531948,0,0,8.79767270097916,303.58465943444975,653
ENSMUSG00000001143,0,1.652742756763415,2.7327171493053846,3.7374968206092243,2.884360592100185,6.111919129867772,10.2249227035573,2982.5224628461583,65
ENSMUSG00000001281,0,0,2.9707906927343943,2.3732468842262935,1.07692439929593,3.46360564782711,9.94472917025811,1893.8510136125815,263
ENSMUSG00000001507,0,0,0.385162487300147,0.07519285737432854,0,0,7.89426756867669,60.00390018471397,740
ENSMUSG00000001946,0,0,1.6765791044600369,0.8969025235130412,0,1.24545328379294,10.1094376549492,715.728213763408,429
ENSMUSG00000001986,0,0,2.8997294258787427,2.3453374911729874,1.128329244279135,3.2211668330430876,10.6201119072228,1871.5793179560421,248
ENSMUSG00000002033,0,0,0.49566132462140505,0.2582579046117072,0,0.3028797775989628,2.44650733768699,206.08980788014242,596
ENSMUSG00000002103,0,0,2.8122463281117582,2.351876583600222,1.1534892134803,4.109603352437342,10.029496393527,1876.7975137129765,260
ENSMUSG00000002602,0,0,1.2712027993414234,0.3987426484669815,0,0,9.34361388167102,318.19663347665124,635
ENSMUSG00000002808,0,1.24388093302886,3.7497479111886944,4.595906965312299,2.896769996932245,8.613754805145993,11.0275212078535,3667.533758319215,95
ENSMUSG00000002897,0,4.1419358191696105,2.6885157955309222,6.149708809551347,6.902169048808275,8.246078437188375,10.8759374382377,4907.467630021973,12
ENSMUSG00000003379,0,0,0.8849019905607041,0.26987894956556957,0,0,11.3877673469615,215.36340175332435,672
ENSMUSG00000003420,0,0,1.402457978511658,0.5343236671191967,0,0.4881446000910735,8.22035839674169,426.3902863611188,586
ENSMUSG00000003882,0,0,1.4061286324657498,0.44736860589024957,0,0,10.4062251077468,357.00014750041845,627
ENSMUSG00000004105,0,0,1.1774685991115756,0.3149851973105985,0,0,8.953788650052,251.3581874538575,670
